partida_id,rodada,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,vencedor,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,ano,total_gols,resultado,pontos,media_gols_ano,z_score_total_gols
7442,18,Atletico-GO,8.0,3.0,52.0,429.0,81.0,13.0,1.0,0.0,3.0,6.0,2021-08-29,18:14,Atletico-GO,Internacional,4-4-2,4-2-3-1,-,0,0,GO,RS,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7442,18,Internacional,7.0,3.0,48.0,397.0,76.0,15.0,2.0,0.0,1.0,6.0,2021-08-29,18:14,Atletico-GO,Internacional,4-4-2,4-2-3-1,-,0,0,GO,RS,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7443,18,Atletico-MG,26.0,8.0,67.0,653.0,90.0,18.0,4.0,0.0,1.0,17.0,2021-08-29,20:31,Bragantino,Atletico-MG,4-2-3-1,4-2-3-1,-,1,1,SP,MG,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7443,18,Bragantino,5.0,0.0,33.0,333.0,75.0,16.0,3.0,0.0,1.0,1.0,2021-08-29,20:31,Bragantino,Atletico-MG,4-2-3-1,4-2-3-1,-,1,1,SP,MG,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7444,18,Fluminense,6.0,4.0,48.0,391.0,77.0,19.0,2.0,0.0,2.0,3.0,2021-08-30,19:00,Fluminense,Bahia,4-3-3,4-2-3-1,Fluminense,2,0,RJ,BA,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7444,18,Bahia,10.0,2.0,52.0,398.0,75.0,21.0,4.0,0.0,3.0,8.0,2021-08-30,19:00,Fluminense,Bahia,4-3-3,4-2-3-1,Fluminense,2,0,RJ,BA,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7445,18,Cuiaba,11.0,5.0,35.0,307.0,76.0,17.0,5.0,0.0,2.0,4.0,2021-08-30,21:30,Fortaleza,Cuiaba,3-4-1-2,4-4-2,-,0,0,CE,MT,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7445,18,Fortaleza,19.0,4.0,65.0,539.0,85.0,15.0,2.0,0.0,2.0,7.0,2021-08-30,21:30,Fortaleza,Cuiaba,3-4-1-2,4-4-2,-,0,0,CE,MT,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7405,14,Fluminense,12.0,6.0,64.0,579.0,87.0,23.0,2.0,0.0,1.0,7.0,2021-09-02,19:00,Fluminense,Juventude,4-3-3,4-3-3,-,1,1,RJ,RS,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7405,14,Juventude,7.0,2.0,36.0,330.0,78.0,18.0,1.0,0.0,1.0,2.0,2021-09-02,19:00,Fluminense,Juventude,4-3-3,4-3-3,-,1,1,RJ,RS,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7446,19,Fortaleza,18.0,6.0,60.0,467.0,78.0,7.0,1.0,0.0,0.0,4.0,2021-09-04,20:59,Bahia,Fortaleza,4-2-3-1,3-4-3,Bahia,4,2,BA,CE,2021,6,Derrota,0,2.2157894736842105,2.5280970735866615
7446,19,Bahia,13.0,8.0,40.0,315.0,69.0,25.0,3.0,0.0,2.0,6.0,2021-09-04,20:59,Bahia,Fortaleza,4-2-3-1,3-4-3,Bahia,4,2,BA,CE,2021,6,Vitória,3,2.2157894736842105,2.5280970735866615
7447,19,Cuiaba,14.0,5.0,36.0,330.0,74.0,11.0,3.0,0.0,0.0,3.0,2021-09-04,21:00,Cuiaba,Santos,4-2-3-1,4-3-3,Cuiaba,2,1,MT,SP,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7447,19,Santos,18.0,5.0,64.0,551.0,89.0,11.0,1.0,0.0,1.0,5.0,2021-09-04,21:00,Cuiaba,Santos,4-2-3-1,4-3-3,Cuiaba,2,1,MT,SP,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7448,19,Sport,9.0,2.0,41.0,346.0,78.0,9.0,1.0,1.0,3.0,7.0,2021-09-05,18:15,Athletico-PR,Sport,4-2-3-1,4-2-3-1,-,0,0,PR,PE,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7448,19,Athletico-PR,16.0,3.0,59.0,481.0,86.0,10.0,1.0,0.0,2.0,9.0,2021-09-05,18:15,Athletico-PR,Sport,4-2-3-1,4-2-3-1,-,0,0,PR,PE,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7449,19,Juventude,12.0,7.0,41.0,437.0,85.0,20.0,4.0,0.0,1.0,2.0,2021-09-07,21:30,Corinthians,Juventude,4-5-1,4-1-2-1-2,-,1,1,SP,RS,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7449,19,Corinthians,11.0,2.0,59.0,628.0,89.0,15.0,3.0,0.0,0.0,2.0,2021-09-07,21:30,Corinthians,Juventude,4-5-1,4-1-2-1-2,-,1,1,SP,RS,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7450,19,Fluminense,9.0,2.0,45.0,439.0,82.0,4.0,0.0,0.0,0.0,4.0,2021-09-07,21:30,Chapecoense,Fluminense,4-4-2,4-3-3,Fluminense,1,2,SC,RJ,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7450,19,Chapecoense,11.0,3.0,55.0,519.0,84.0,18.0,0.0,0.0,1.0,8.0,2021-09-07,21:30,Chapecoense,Fluminense,4-4-2,4-3-3,Fluminense,1,2,SC,RJ,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7456,20,Athletico-PR,7.0,1.0,44.0,350.0,75.0,17.0,1.0,0.0,1.0,5.0,2021-09-11,16:00,America-MG,Athletico-PR,3-4-1-2,4-4-2,America-MG,2,0,MG,PR,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7456,20,America-MG,27.0,6.0,56.0,426.0,81.0,14.0,1.0,0.0,3.0,9.0,2021-09-11,16:00,America-MG,Athletico-PR,3-4-1-2,4-4-2,America-MG,2,0,MG,PR,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7457,20,Juventude,17.0,6.0,63.0,560.0,86.0,12.0,3.0,0.0,4.0,5.0,2021-09-11,17:00,Juventude,Cuiaba,4-3-3,4-2-3-1,Cuiaba,1,2,RS,MT,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7457,20,Cuiaba,3.0,1.0,37.0,349.0,74.0,13.0,4.0,1.0,1.0,0.0,2021-09-11,17:00,Juventude,Cuiaba,4-3-3,4-2-3-1,Cuiaba,1,2,RS,MT,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7458,20,Bragantino,12.0,5.0,56.0,501.0,87.0,17.0,4.0,1.0,2.0,3.0,2021-09-11,18:59,Bragantino,Chapecoense,4-2-3-1,4-1-4-1,Chapecoense,1,2,SP,SC,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7458,20,Chapecoense,22.0,6.0,44.0,387.0,82.0,13.0,2.0,0.0,1.0,6.0,2021-09-11,18:59,Bragantino,Chapecoense,4-2-3-1,4-1-4-1,Chapecoense,1,2,SP,SC,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7459,20,Bahia,13.0,4.0,35.0,312.0,68.0,20.0,4.0,0.0,0.0,1.0,2021-09-11,21:00,Santos,Bahia,4-1-4-1,4-4-2,-,0,0,SP,BA,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7459,20,Santos,10.0,1.0,65.0,566.0,82.0,16.0,1.0,0.0,0.0,5.0,2021-09-11,21:00,Santos,Bahia,4-1-4-1,4-4-2,-,0,0,SP,BA,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7460,20,Gremio,13.0,3.0,41.0,359.0,78.0,22.0,0.0,0.0,0.0,5.0,2021-09-12,11:00,Gremio,Ceara,4-2-3-1,4-2-3-1,Gremio,2,0,RS,CE,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7460,20,Ceara,8.0,1.0,59.0,508.0,83.0,9.0,0.0,0.0,0.0,4.0,2021-09-12,11:00,Gremio,Ceara,4-2-3-1,4-2-3-1,Gremio,2,0,RS,CE,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7462,20,Flamengo,11.0,4.0,41.0,379.0,81.0,15.0,2.0,0.0,1.0,4.0,2021-09-12,15:59,Palmeiras,Flamengo,4-2-3-1,4-2-3-1,Flamengo,1,3,SP,RJ,2021,4,Vitória,3,2.2157894736842105,1.1919678830957974
7462,20,Palmeiras,12.0,5.0,59.0,509.0,89.0,14.0,0.0,1.0,2.0,7.0,2021-09-12,15:59,Palmeiras,Flamengo,4-2-3-1,4-2-3-1,Flamengo,1,3,SP,RJ,2021,4,Derrota,0,2.2157894736842105,1.1919678830957974
7461,20,Atletico-MG,11.0,4.0,52.0,488.0,84.0,18.0,2.0,0.0,1.0,4.0,2021-09-12,16:00,Fortaleza,Atletico-MG,3-4-1-2,4-2-3-1,Atletico-MG,0,2,CE,MG,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7461,20,Fortaleza,14.0,4.0,48.0,451.0,81.0,13.0,1.0,0.0,1.0,5.0,2021-09-12,16:00,Fortaleza,Atletico-MG,3-4-1-2,4-2-3-1,Atletico-MG,0,2,CE,MG,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7463,20,Atletico-GO,11.0,5.0,52.0,481.0,85.0,10.0,4.0,0.0,2.0,4.0,2021-09-12,18:15,Atletico-GO,Corinthians,4-4-2,4-5-1,-,1,1,GO,SP,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7463,20,Corinthians,8.0,2.0,48.0,444.0,82.0,10.0,2.0,0.0,2.0,5.0,2021-09-12,18:15,Atletico-GO,Corinthians,4-4-2,4-5-1,-,1,1,GO,SP,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7464,20,Fluminense,8.0,5.0,42.0,309.0,78.0,16.0,5.0,0.0,0.0,4.0,2021-09-12,20:30,Fluminense,Sao Paulo,4-3-3,3-4-1-2,Fluminense,2,1,RJ,SP,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7464,20,Sao Paulo,8.0,7.0,58.0,417.0,83.0,16.0,4.0,0.0,3.0,5.0,2021-09-12,20:30,Fluminense,Sao Paulo,4-3-3,3-4-1-2,Fluminense,2,1,RJ,SP,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7465,20,Internacional,11.0,4.0,49.0,449.0,79.0,20.0,1.0,0.0,1.0,4.0,2021-09-13,20:00,Sport,Internacional,5-3-2,4-2-3-1,Internacional,0,1,PE,RS,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7465,20,Sport,14.0,3.0,51.0,434.0,83.0,21.0,4.0,0.0,2.0,5.0,2021-09-13,20:00,Sport,Internacional,5-3-2,4-2-3-1,Internacional,0,1,PE,RS,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7466,21,Chapecoense,15.0,3.0,54.0,461.0,85.0,16.0,2.0,0.0,1.0,8.0,2021-09-18,17:00,Chapecoense,Palmeiras,4-4-2,4-2-3-1,Palmeiras,0,2,SC,SP,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7466,21,Palmeiras,13.0,7.0,46.0,419.0,83.0,14.0,2.0,0.0,1.0,1.0,2021-09-18,17:00,Chapecoense,Palmeiras,4-4-2,4-2-3-1,Palmeiras,0,2,SC,SP,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7467,21,Juventude,15.0,3.0,40.0,341.0,82.0,7.0,1.0,1.0,0.0,3.0,2021-09-18,18:45,Athletico-PR,Juventude,3-4-2-1,4-2-3-1,Athletico-PR,2,1,PR,RS,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7467,21,Athletico-PR,27.0,7.0,60.0,479.0,86.0,18.0,5.0,0.0,0.0,9.0,2021-09-18,18:45,Athletico-PR,Juventude,3-4-2-1,4-2-3-1,Athletico-PR,2,1,PR,RS,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7468,21,Sport,7.0,1.0,40.0,367.0,82.0,13.0,3.0,0.0,3.0,4.0,2021-09-18,19:01,Atletico-MG,Sport,4-2-3-1,4-2-3-1,Atletico-MG,3,0,MG,PE,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7468,21,Atletico-MG,22.0,9.0,60.0,560.0,87.0,18.0,2.0,0.0,0.0,6.0,2021-09-18,19:01,Atletico-MG,Sport,4-2-3-1,4-2-3-1,Atletico-MG,3,0,MG,PE,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7470,21,Ceara,10.0,4.0,51.0,390.0,71.0,17.0,3.0,0.0,0.0,6.0,2021-09-18,20:59,Ceara,Santos,4-2-3-1,3-4-3,-,0,0,CE,SP,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7470,21,Santos,7.0,1.0,49.0,390.0,73.0,13.0,2.0,0.0,0.0,4.0,2021-09-18,20:59,Ceara,Santos,4-2-3-1,3-4-3,-,0,0,CE,SP,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7469,21,Bahia,13.0,3.0,41.0,372.0,74.0,16.0,1.0,0.0,0.0,4.0,2021-09-18,21:00,Bahia,Bragantino,4-3-3,4-2-3-1,-,1,1,BA,SP,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7469,21,Bragantino,15.0,5.0,59.0,528.0,81.0,13.0,4.0,0.0,0.0,2.0,2021-09-18,21:00,Bahia,Bragantino,4-3-3,4-2-3-1,-,1,1,BA,SP,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7471,21,Fortaleza,11.0,5.0,41.0,358.0,86.0,15.0,1.0,1.0,1.0,4.0,2021-09-19,11:01,Internacional,Fortaleza,4-2-3-1,3-4-1-2,Internacional,1,0,RS,CE,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7471,21,Internacional,18.0,5.0,59.0,497.0,88.0,12.0,3.0,1.0,2.0,8.0,2021-09-19,11:01,Internacional,Fortaleza,4-2-3-1,3-4-1-2,Internacional,1,0,RS,CE,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7472,21,Sao Paulo,13.0,5.0,52.0,443.0,79.0,18.0,1.0,0.0,1.0,8.0,2021-09-19,16:01,Sao Paulo,Atletico-GO,4-3-3,4-4-2,Sao Paulo,2,1,SP,GO,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7472,21,Atletico-GO,11.0,4.0,48.0,410.0,77.0,11.0,2.0,0.0,1.0,6.0,2021-09-19,16:01,Sao Paulo,Atletico-GO,4-3-3,4-4-2,Sao Paulo,2,1,SP,GO,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7473,21,Corinthians,15.0,8.0,65.0,656.0,86.0,8.0,1.0,1.0,1.0,5.0,2021-09-19,18:15,Corinthians,America-MG,4-3-3,4-2-3-1,-,1,1,SP,MG,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7473,21,America-MG,16.0,7.0,35.0,350.0,78.0,13.0,0.0,0.0,1.0,2.0,2021-09-19,18:15,Corinthians,America-MG,4-3-3,4-2-3-1,-,1,1,SP,MG,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7474,21,Gremio,11.0,5.0,38.0,330.0,73.0,17.0,4.0,0.0,0.0,4.0,2021-09-19,20:30,Flamengo,Gremio,4-2-3-1,4-2-3-1,Gremio,0,1,RJ,RS,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7474,21,Flamengo,9.0,1.0,62.0,534.0,85.0,16.0,3.0,0.0,2.0,2.0,2021-09-19,20:30,Flamengo,Gremio,4-2-3-1,4-2-3-1,Gremio,0,1,RJ,RS,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7475,21,Fluminense,12.0,5.0,41.0,334.0,82.0,16.0,2.0,0.0,2.0,5.0,2021-09-20,20:00,Cuiaba,Fluminense,4-2-3-1,4-3-3,-,2,2,MT,RJ,2021,4,Empate,1,2.2157894736842105,1.1919678830957974
7475,21,Cuiaba,7.0,3.0,59.0,476.0,85.0,15.0,2.0,1.0,1.0,1.0,2021-09-20,20:00,Cuiaba,Fluminense,4-2-3-1,4-3-3,-,2,2,MT,RJ,2021,4,Empate,1,2.2157894736842105,1.1919678830957974
7451,19,Sao Paulo,6.0,2.0,59.0,452.0,78.0,17.0,3.0,0.0,4.0,8.0,2021-09-22,20:31,Sao Paulo,America-MG,4-3-1-2,4-1-3-2,-,0,0,SP,MG,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7451,19,America-MG,9.0,4.0,41.0,322.0,76.0,18.0,1.0,0.0,5.0,3.0,2021-09-22,20:31,Sao Paulo,America-MG,4-3-1-2,4-1-3-2,-,0,0,SP,MG,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7476,22,Ceara,24.0,8.0,59.0,485.0,79.0,8.0,0.0,0.0,1.0,8.0,2021-09-25,17:00,Ceara,Chapecoense,4-2-3-1,4-1-4-1,Ceara,1,0,CE,SC,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7476,22,Chapecoense,9.0,1.0,41.0,339.0,76.0,18.0,2.0,1.0,1.0,5.0,2021-09-25,17:00,Ceara,Chapecoense,4-2-3-1,4-1-4-1,Ceara,1,0,CE,SC,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7477,22,Palmeiras,16.0,5.0,51.0,430.0,82.0,11.0,1.0,0.0,3.0,9.0,2021-09-25,19:00,Corinthians,Palmeiras,4-3-3,4-2-3-1,Corinthians,2,1,SP,SP,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7477,22,Corinthians,8.0,3.0,49.0,423.0,84.0,8.0,1.0,0.0,2.0,5.0,2021-09-25,19:00,Corinthians,Palmeiras,4-3-3,4-2-3-1,Corinthians,2,1,SP,SP,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7478,22,Atletico-MG,11.0,4.0,51.0,501.0,83.0,12.0,1.0,0.0,1.0,5.0,2021-09-25,21:00,Sao Paulo,Atletico-MG,3-4-1-2,3-5-2,-,0,0,SP,MG,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7478,22,Sao Paulo,7.0,0.0,49.0,495.0,82.0,14.0,1.0,0.0,0.0,3.0,2021-09-25,21:00,Sao Paulo,Atletico-MG,3-4-1-2,3-5-2,-,0,0,SP,MG,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7479,22,America-MG,15.0,2.0,42.0,369.0,76.0,9.0,1.0,0.0,5.0,6.0,2021-09-26,11:04,America-MG,Flamengo,4-2-3-1,4-3-3,-,1,1,MG,RJ,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7479,22,Flamengo,9.0,5.0,58.0,505.0,84.0,12.0,1.0,0.0,2.0,6.0,2021-09-26,11:04,America-MG,Flamengo,4-2-3-1,4-3-3,-,1,1,MG,RJ,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7480,22,Internacional,12.0,7.0,58.0,503.0,80.0,19.0,2.0,0.0,0.0,8.0,2021-09-26,16:00,Internacional,Bahia,4-2-3-1,4-4-2,Internacional,2,0,RS,BA,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7480,22,Bahia,15.0,2.0,42.0,347.0,73.0,15.0,2.0,0.0,0.0,7.0,2021-09-26,16:00,Internacional,Bahia,4-2-3-1,4-4-2,Internacional,2,0,RS,BA,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7481,22,Bragantino,7.0,4.0,57.0,521.0,86.0,19.0,2.0,0.0,0.0,2.0,2021-09-26,16:00,Fluminense,Bragantino,4-3-3,4-2-3-1,Fluminense,2,1,RJ,SP,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7481,22,Fluminense,16.0,6.0,43.0,404.0,81.0,11.0,2.0,0.0,2.0,4.0,2021-09-26,16:00,Fluminense,Bragantino,4-3-3,4-2-3-1,Fluminense,2,1,RJ,SP,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7482,22,Santos,19.0,3.0,63.0,534.0,86.0,16.0,0.0,0.0,1.0,5.0,2021-09-26,16:00,Juventude,Santos,3-4-2-1,3-4-1-2,Juventude,3,0,RS,SP,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7482,22,Juventude,6.0,4.0,37.0,325.0,77.0,15.0,3.0,0.0,2.0,2.0,2021-09-26,16:00,Juventude,Santos,3-4-2-1,3-4-1-2,Juventude,3,0,RS,SP,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7484,22,Athletico-PR,16.0,5.0,54.0,514.0,85.0,17.0,1.0,0.0,0.0,3.0,2021-09-26,18:15,Athletico-PR,Gremio,3-4-2-1,4-2-3-1,Athletico-PR,4,2,PR,RS,2021,6,Vitória,3,2.2157894736842105,2.5280970735866615
7484,22,Gremio,15.0,7.0,46.0,437.0,82.0,18.0,5.0,0.0,0.0,7.0,2021-09-26,18:15,Athletico-PR,Gremio,3-4-2-1,4-2-3-1,Athletico-PR,4,2,PR,RS,2021,6,Derrota,0,2.2157894736842105,2.5280970735866615
7483,22,Sport,18.0,5.0,57.0,452.0,82.0,19.0,5.0,0.0,2.0,3.0,2021-09-26,18:16,Sport,Fortaleza,4-2-3-1,3-4-1-2,Fortaleza,0,1,PE,CE,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7483,22,Fortaleza,15.0,7.0,43.0,363.0,76.0,14.0,2.0,0.0,0.0,3.0,2021-09-26,18:16,Sport,Fortaleza,4-2-3-1,3-4-1-2,Fortaleza,0,1,PE,CE,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7485,22,Atletico-GO,16.0,3.0,57.0,395.0,75.0,10.0,1.0,0.0,1.0,8.0,2021-09-26,20:30,Atletico-GO,Cuiaba,4-2-3-1,4-4-2,-,0,0,GO,MT,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7485,22,Cuiaba,6.0,2.0,43.0,312.0,72.0,16.0,4.0,0.0,2.0,4.0,2021-09-26,20:30,Atletico-GO,Cuiaba,4-2-3-1,4-4-2,-,0,0,GO,MT,2021,0,Empate,1,2.2157894736842105,-1.4802904978859313
7486,23,Cuiaba,14.0,3.0,53.0,368.0,79.0,13.0,1.0,0.0,0.0,4.0,2021-10-02,17:01,Cuiaba,America-MG,4-2-3-1,4-2-3-1,America-MG,0,2,MT,MG,2021,2,Derrota,0,2.2157894736842105,-0.14416130739506694
7486,23,America-MG,9.0,2.0,47.0,322.0,78.0,20.0,2.0,0.0,2.0,3.0,2021-10-02,17:01,Cuiaba,America-MG,4-2-3-1,4-2-3-1,America-MG,0,2,MT,MG,2021,2,Vitória,3,2.2157894736842105,-0.14416130739506694
7487,23,Fortaleza,14.0,4.0,68.0,466.0,87.0,14.0,1.0,0.0,4.0,10.0,2021-10-02,17:01,Fortaleza,Atletico-GO,3-4-1-2,4-2-3-1,Atletico-GO,0,3,CE,GO,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7487,23,Atletico-GO,6.0,5.0,32.0,219.0,70.0,20.0,4.0,0.0,1.0,4.0,2021-10-02,17:01,Fortaleza,Atletico-GO,3-4-1-2,4-2-3-1,Atletico-GO,0,3,CE,GO,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7488,23,Corinthians,11.0,7.0,62.0,595.0,90.0,6.0,0.0,0.0,1.0,8.0,2021-10-02,19:00,Bragantino,Corinthians,4-2-3-1,4-1-4-1,-,2,2,SP,SP,2021,4,Empate,1,2.2157894736842105,1.1919678830957974
7488,23,Bragantino,15.0,5.0,38.0,349.0,82.0,10.0,0.0,0.0,1.0,6.0,2021-10-02,19:00,Bragantino,Corinthians,4-2-3-1,4-1-4-1,-,2,2,SP,SP,2021,4,Empate,1,2.2157894736842105,1.1919678830957974
7489,23,Atletico-MG,10.0,3.0,57.0,490.0,86.0,16.0,4.0,0.0,2.0,7.0,2021-10-02,21:00,Atletico-MG,Internacional,4-4-2,4-2-3-1,Atletico-MG,1,0,MG,RS,2021,1,Vitória,3,2.2157894736842105,-0.8122259026404991
7489,23,Internacional,6.0,4.0,43.0,371.0,78.0,15.0,2.0,0.0,1.0,6.0,2021-10-02,21:00,Atletico-MG,Internacional,4-4-2,4-2-3-1,Atletico-MG,1,0,MG,RS,2021,1,Derrota,0,2.2157894736842105,-0.8122259026404991
7490,23,Flamengo,11.0,4.0,72.0,777.0,90.0,13.0,2.0,0.0,1.0,2.0,2021-10-03,16:00,Flamengo,Athletico-PR,4-4-2,3-4-2-1,Flamengo,3,0,RJ,PR,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7490,23,Athletico-PR,9.0,2.0,28.0,295.0,77.0,14.0,2.0,0.0,2.0,3.0,2021-10-03,16:00,Flamengo,Athletico-PR,4-4-2,3-4-2-1,Flamengo,3,0,RJ,PR,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7491,23,Chapecoense,6.0,2.0,37.0,345.0,72.0,11.0,1.0,0.0,1.0,7.0,2021-10-03,16:00,Chapecoense,Sao Paulo,4-1-4-1,3-4-1-2,-,1,1,SC,SP,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7491,23,Sao Paulo,17.0,8.0,63.0,571.0,84.0,11.0,1.0,0.0,3.0,7.0,2021-10-03,16:00,Chapecoense,Sao Paulo,4-1-4-1,3-4-1-2,-,1,1,SC,SP,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7492,23,Juventude,10.0,4.0,26.0,215.0,68.0,13.0,1.0,0.0,1.0,2.0,2021-10-03,18:15,Palmeiras,Juventude,4-1-4-1,4-1-4-1,-,1,1,SP,RS,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7492,23,Palmeiras,15.0,3.0,74.0,602.0,88.0,19.0,1.0,0.0,3.0,8.0,2021-10-03,18:15,Palmeiras,Juventude,4-1-4-1,4-1-4-1,-,1,1,SP,RS,2021,2,Empate,1,2.2157894736842105,-0.14416130739506694
7493,23,Gremio,22.0,7.0,65.0,520.0,87.0,21.0,2.0,0.0,0.0,11.0,2021-10-03,20:30,Gremio,Sport,4-2-3-1,4-1-4-1,Sport,1,2,RS,PE,2021,3,Derrota,0,2.2157894736842105,0.5239032878503652
7493,23,Sport,9.0,6.0,35.0,293.0,76.0,18.0,1.0,0.0,0.0,2.0,2021-10-03,20:30,Gremio,Sport,4-2-3-1,4-1-4-1,Sport,1,2,RS,PE,2021,3,Vitória,3,2.2157894736842105,0.5239032878503652
7496,24,Bahia,3.0,2.0,28.0,288.0,74.0,18.0,0.0,1.0,0.0,0.0,2021-10-05,21:30,Corinthians,Bahia,4-1-4-1,4-4-2,Corinthians,3,1,SP,BA,2021,4,Derrota,0,2.2157894736842105,1.1919678830957974
7496,24,Corinthians,21.0,11.0,72.0,731.0,89.0,14.0,0.0,0.0,0.0,7.0,2021-10-05,21:30,Corinthians,Bahia,4-1-4-1,4-4-2,Corinthians,3,1,SP,BA,2021,4,Vitória,3,2.2157894736842105,1.1919678830957974
7497,24,Atletico-MG,16.0,5.0,66.0,551.0,85.0,17.0,1.0,0.0,3.0,11.0,2021-10-06,18:59,Chapecoense,Atletico-MG,4-4-2,4-2-3-1,-,2,2,SC,MG,2021,4,Empate,1,2.2157894736842105,1.1919678830957974
7497,24,Chapecoense,10.0,4.0,34.0,282.0,66.0,12.0,2.0,0.0,1.0,4.0,2021-10-06,18:59,Chapecoense,Atletico-MG,4-4-2,4-2-3-1,-,2,2,SC,MG,2021,4,Empate,1,2.2157894736842105,1.1919678830957974
